status,bed,bath,acre_lot,city,state,house_size,price
for_sale,3.0,4.0,2.5,Sutton,Massachusetts,3859.0,799900.0
for_sale,3.0,2.0,0.15,Albany,New York,1502.0,228000.0
for_sale,2.0,2.0,0.23,Schenectady,New York,1162.0,159000.0
for_sale,6.0,3.0,0.09,Newark,New Jersey,19998.0,579000.0
for_sale,4.0,4.0,0.12,Fanwood,New Jersey,2600.0,850000.0
for_sale,2.0,1.0,1.0,Altamont,New York,624.0,99900.0
for_sale,2.0,2.0,0.05,Guilderland,New York,1138.0,219900.0
for_sale,4.0,4.0,0.09,Catskill,New York,2000.0,540000.0
for_sale,3.0,3.0,2.1,Bow,New Hampshire,3704.0,699900.0
for_sale,7.0,5.0,0.58,Monsey,New York,5345.0,699000.0
for_sale,3.0,2.0,0.28,Wingdale,New York,1568.0,350000.0
for_sale,4.0,2.0,0.14,Wantagh,New York,1642.0,699000.0
for_sale,4.0,2.0,0.09,New Bedford,Massachusetts,2580.0,385000.0
for_sale,6.0,2.0,0.06,Brooklyn,New York,2160.0,980000.0
for_sale,4.0,2.0,0.6,Barre,Massachusetts,1708.0,369900.0
for_sale,5.0,4.0,0.46,Waltham,Massachusetts,5481.0,1780000.0
for_sale,2.0,1.0,0.24,Schenectady,New York,1272.0,119000.0
for_sale,4.0,2.0,1.84,Tiverton,Rhode Island,1756.0,500000.0
for_sale,3.0,2.0,0.47,York,Maine,2118.0,629000.0
for_sale,3.0,1.0,0.47,Plainfield,Connecticut,1056.0,279900.0
for_sale,2.0,2.0,0.05,Schenectady,New York,1200.0,279000.0
for_sale,4.0,3.0,0.72,Winchendon,Massachusetts,2208.0,450000.0
for_sale,3.0,1.0,10.0,Roscoe,New York,900.0,129000.0
for_sale,4.0,3.0,0.58,Wellesley,Massachusetts,3001.0,1825000.0
for_sale,3.0,2.0,2.0,Danby,Vermont,1152.0,275000.0
for_sale,4.0,5.0,2.34,East Amherst,New York,5525.0,1299900.0
for_sale,3.0,2.0,0.07,Brooklyn,New York,1400.0,1300000.0
for_sale,6.0,5.0,3.61,Bourne,Massachusetts,4000.0,1299000.0
for_sale,5.0,3.0,0.32,Binghamton,New York,3190.0,379900.0
for_sale,3.0,2.0,47.2,Swan Lake,New York,1512.0,490000.0
for_sale,3.0,2.0,2.3,Cairo,New York,1922.0,549989.0
for_sale,3.0,1.0,0.12,Manchester,New Hampshire,1263.0,319000.0
for_sale,3.0,3.0,0.99,Oneida,New York,2244.0,449900.0
for_sale,3.0,3.0,0.16,Ipswich,Massachusetts,2078.0,899900.0
for_sale,4.0,2.0,0.12,New Britain,Connecticut,2374.0,185900.0
for_sale,3.0,2.0,0.51,Moravia,New York,1860.0,168800.0
for_sale,4.0,4.0,0.46,Concord,Massachusetts,2831.0,1365000.0
for_sale,3.0,3.0,4.0,Oakham,Massachusetts,2219.0,649000.0
for_sale,3.0,3.0,8.24,Bloomfield,Connecticut,2126.0,1250000.0
for_sale,4.0,3.0,0.16,Pleasantville,New York,2300.0,795000.0
for_sale,4.0,3.0,10.5,Springfield,Vermont,3212.0,450000.0
for_sale,3.0,2.0,1.27,Clarence,New York,1392.0,265000.0
for_sale,4.0,2.0,0.64,Hamilton,New York,1544.0,395000.0
for_sale,6.0,6.0,0.04,Corona,New York,3411.0,1660000.0
for_sale,5.0,3.0,0.04,Bronx,New York,2340.0,799000.0
for_sale,3.0,3.0,0.08,Providence,Rhode Island,1328.0,350000.0
for_sale,3.0,2.0,0.38,Edmeston,New York,1537.0,149900.0
for_sale,6.0,3.0,20.0,Fabius,New York,1736.0,269900.0
for_sale,3.0,2.0,1.66,Akron,New York,1477.0,224900.0
for_sale,3.0,3.0,7.83,Lunenburg,Massachusetts,1787.0,699900.0
for_sale,4.0,4.0,8.77,Lebanon,Connecticut,2767.0,465000.0
for_sale,3.0,2.0,1.3,Salt Point,New York,1336.0,390000.0
for_sale,3.0,1.0,0.11,Boston,Massachusetts,1300.0,730000.0
for_sale,3.0,1.0,0.36,Stonington,Connecticut,1432.0,325000.0
for_sale,5.0,2.0,2.29,Sauquoit,New York,2287.0,259900.0
for_sale,6.0,3.0,0.09,Somerville,Massachusetts,3046.0,1332933.0
for_sale,2.0,2.0,0.25,Westford,Massachusetts,1372.0,600000.0
for_sale,2.0,1.0,0.02,Hyde Park,New York,630.0,269900.0
for_sale,3.0,4.0,0.09,Brooklyn,New York,1968.0,999000.0
for_sale,3.0,4.0,1.62,Middlebury,Connecticut,3792.0,765000.0
for_sale,6.0,3.0,0.04,Brooklyn,New York,2520.0,1488000.0
for_sale,2.0,2.0,0.46,East Providence,Rhode Island,1692.0,399500.0
for_sale,4.0,3.0,150.48,Philadelphia,New York,3024.0,570000.0
for_sale,5.0,4.0,1.28,Manorville,New York,2700.0,649000.0
for_sale,6.0,3.0,0.15,New Haven,Connecticut,3982.0,725000.0
for_sale,3.0,2.0,31.0,Cutler,Maine,1274.0,179000.0
for_sale,5.0,6.0,0.06,Windham,New York,3643.0,1599000.0
for_sale,3.0,2.0,0.26,West Hartford,Connecticut,1724.0,379900.0
for_sale,3.0,2.0,0.43,Piscataway,New Jersey,1524.0,475000.0
for_sale,4.0,3.0,0.46,Syracuse,New York,2452.0,349000.0
for_sale,4.0,4.0,0.34,Lynn,Massachusetts,5289.0,850000.0
for_sale,6.0,3.0,0.09,Boston,Massachusetts,3000.0,899000.0
for_sale,4.0,4.0,1.81,Wilton,Connecticut,4998.0,905000.0
for_sale,3.0,2.0,0.17,Pennsauken,New Jersey,2008.0,299900.0
for_sale,5.0,3.0,0.05,Albany,New York,3369.0,379900.0
for_sale,3.0,2.0,0.53,Linwood,New Jersey,1584.0,259000.0
for_sale,4.0,2.0,0.18,Highland Park,New Jersey,1862.0,479900.0
for_sale,4.0,3.0,6.9,East Durham,New York,3600.0,729000.0
for_sale,5.0,4.0,0.69,South Windsor,Connecticut,3050.0,650000.0
for_sale,3.0,2.0,0.1,Methuen,Massachusetts,1428.0,499900.0
for_sale,11.0,6.0,0.06,Boston,Massachusetts,3135.0,2325000.0
for_sale,4.0,1.0,0.51,Oakfield,New York,1204.0,89000.0
for_sale,4.0,3.0,0.16,Delran,New Jersey,2384.0,499000.0
for_sale,3.0,2.0,0.09,Cidra,Puerto Rico,920.0,118000.0
for_sale,3.0,3.0,1.0,Burke,Vermont,4548.0,975000.0
for_sale,3.0,2.0,0.17,Keene,New Hampshire,1424.0,325000.0
for_sale,5.0,3.0,0.11,Garfield,New Jersey,19998.0,585000.0
for_sale,5.0,7.0,0.36,Wellesley,Massachusetts,7148.0,2845000.0
for_sale,4.0,3.0,26.22,Wantage Township,New Jersey,4434.0,849000.0
for_sale,6.0,2.0,0.11,Bridgeport,Connecticut,2288.0,425000.0
for_sale,3.0,2.0,0.14,Cranston,Rhode Island,1446.0,289000.0
for_sale,6.0,2.0,0.09,Providence,Rhode Island,3682.0,220000.0
for_sale,2.0,1.0,0.15,Danbury,Connecticut,1089.0,339900.0
for_sale,4.0,3.0,0.58,East Hills,New York,2254.0,1380000.0
for_sale,2.0,2.0,0.34,Amsterdam,New York,1600.0,225500.0
for_sale,5.0,3.0,0.14,Rutland,Vermont,1781.0,105000.0
for_sale,3.0,3.0,0.22,East Greenbush,New York,1924.0,339900.0
for_sale,6.0,2.0,0.04,Troy,New York,2130.0,229900.0
for_sale,4.0,1.0,46.75,Altmar,New York,1652.0,189900.0
for_sale,5.0,2.0,0.25,Binghamton,New York,1585.0,144500.0
for_sale,2.0,2.0,0.04,Boston,Massachusetts,980.0,450000.0
for_sale,3.0,2.0,0.03,Brooklyn,New York,900.0,549000.0
for_sale,2.0,2.0,1.21,Brewster,New York,1631.0,375000.0
for_sale,4.0,3.0,0.07,Forest Hills,New York,1782.0,1425000.0
for_sale,3.0,2.0,0.37,Albany,New York,1084.0,230000.0
for_sale,3.0,1.0,0.05,Staten Island,New York,1467.0,620000.0
for_sale,3.0,1.0,0.28,Browns Mills,New Jersey,896.0,129900.0
for_sale,3.0,2.0,0.12,Somerville,Massachusetts,1257.0,899900.0
for_sale,4.0,3.0,0.16,Hicksville,New York,2200.0,675000.0
for_sale,13.0,8.0,0.08,Schenectady,New York,4116.0,313800.0
for_sale,9.0,4.0,0.07,Newburgh,New York,3360.0,275000.0
for_sale,5.0,2.0,0.12,Buffalo,New York,3006.0,99999.0
for_sale,3.0,2.0,0.06,Bronx,New York,1900.0,625000.0
for_sale,3.0,1.0,0.06,Paterson,New Jersey,962.0,189999.0
for_sale,4.0,2.0,53.62,Moreau,New York,2302.0,949900.0
for_sale,5.0,8.0,2.04,Kinnelon,New Jersey,5200.0,1895000.0
for_sale,2.0,2.0,0.07,South Brunswick,New Jersey,1360.0,315000.0
for_sale,3.0,2.0,0.09,Flushing,New York,2045.0,1299999.0
for_sale,10.0,5.0,0.11,Cambridge,Massachusetts,5216.0,3199000.0
for_sale,3.0,3.0,0.2,Bethlehem,New York,1800.0,373900.0
for_sale,2.0,2.0,0.17,Hawthorne,New Jersey,1574.0,424900.0
for_sale,4.0,3.0,0.16,Brattleboro,Vermont,3360.0,285000.0
for_sale,3.0,1.0,25.68,Deep River,Connecticut,1150.0,699000.0
for_sale,2.0,2.0,0.02,Hunter,New York,1041.0,39000.0
for_sale,4.0,2.0,0.2,Bethlehem,New York,1600.0,305000.0
for_sale,2.0,2.0,0.15,Glocester,Rhode Island,528.0,299900.0
for_sale,4.0,4.0,2.27,Bethlehem,New York,3600.0,699000.0
for_sale,3.0,2.0,2.16,Brookfield,New Hampshire,1740.0,425000.0
for_sale,4.0,4.0,0.82,Acton,Massachusetts,4121.0,1299900.0
for_sale,3.0,2.0,0.47,East Falmouth,Massachusetts,984.0,449000.0
for_sale,4.0,4.0,0.3,Laconia,New Hampshire,2720.0,1600000.0
for_sale,5.0,5.0,7.0,Walden,New York,5646.0,775000.0
for_sale,3.0,1.0,0.23,Schenectady,New York,1476.0,209900.0
for_sale,3.0,2.0,0.5,Erving,Massachusetts,1456.0,259900.0
for_sale,4.0,3.0,0.11,Hudson,New York,1457.0,374999.0
for_sale,6.0,3.0,0.11,Brooklyn,New York,3750.0,2299000.0
for_sale,1.0,1.0,0.02,Brooklyn,New York,850.0,279000.0
for_sale,3.0,2.0,12.5,Saranac Lake,New York,1380.0,275000.0
for_sale,4.0,2.0,15.9,Williamstown,New York,1440.0,124900.0
for_sale,11.0,5.0,0.05,New York City,New York,3000.0,1695000.0
for_sale,3.0,3.0,0.29,Worcester,Massachusetts,2080.0,549000.0
for_sale,3.0,3.0,1.2,Windham,Connecticut,1404.0,299900.0
for_sale,3.0,1.0,0.12,Hinsdale,New Hampshire,1548.0,199000.0
for_sale,4.0,2.0,0.04,Little Neck,New York,1374.0,849000.0
for_sale,4.0,3.0,0.23,Thiells,New York,1924.0,625000.0
for_sale,4.0,3.0,0.99,Thomaston,Connecticut,3063.0,479900.0
for_sale,4.0,2.0,0.08,Binghamton,New York,1496.0,120000.0
for_sale,3.0,2.0,0.16,Springfield,Massachusetts,1284.0,240000.0
for_sale,4.0,2.0,55.71,Brunswick,New York,2288.0,275000.0
for_sale,1.0,1.0,0.01,Boston,Massachusetts,560.0,355000.0
for_sale,3.0,1.0,0.1,Vineland,New Jersey,1391.0,165000.0
for_sale,7.0,4.0,0.04,New York City,New York,3344.0,4250000.0
for_sale,4.0,3.0,0.75,Princeton Junction,New Jersey,2950.0,969000.0
for_sale,7.0,5.0,0.04,New York City,New York,3325.0,3200000.0
for_sale,4.0,2.0,1.7,Lockport,New York,1872.0,224900.0
for_sale,4.0,2.0,0.55,Gouverneur,New York,1750.0,185000.0
for_sale,3.0,1.0,0.16,South Glens Falls,New York,1120.0,269900.0
for_sale,5.0,2.0,7.18,Barneveld,New York,1472.0,399000.0
for_sale,3.0,3.0,0.18,Bangor,Maine,2972.0,339000.0
for_sale,1.0,1.0,1.29,Falmouth,Massachusetts,679.0,344500.0
for_sale,4.0,2.0,0.02,Philadelphia,Pennsylvania,1576.0,259900.0
for_sale,6.0,4.0,0.85,Mount Laurel,New Jersey,4706.0,799000.0
for_sale,3.0,1.0,0.19,Ballston Spa,New York,1914.0,229900.0
for_sale,8.0,4.0,0.09,Somerville,Massachusetts,3740.0,1275000.0
for_sale,3.0,2.0,8.03,Bayside,New York,1200.0,749000.0
for_sale,3.0,2.0,0.54,East Quogue,New York,2022.0,1599000.0
for_sale,3.0,1.0,2.2,Norway,Maine,1150.0,319700.0
for_sale,4.0,2.0,3630.0,Schenectady,New York,1106.0,94500.0
for_sale,3.0,3.0,0.5,Tuckerton,New Jersey,2073.0,319000.0
for_sale,4.0,4.0,0.39,Bourne,Massachusetts,1539.0,1100000.0
for_sale,3.0,3.0,0.64,Suffield,Connecticut,1481.0,345000.0
for_sale,4.0,2.0,0.77,Saint Johnsbury,Vermont,2360.0,275000.0
for_sale,6.0,2.0,0.15,Boston,Massachusetts,2550.0,599000.0
for_sale,5.0,4.0,39.86,Hillsborough Twp,New Jersey,3933.0,1695000.0
for_sale,3.0,2.0,1.3,East Aurora,New York,1137.0,169900.0
for_sale,3.0,2.0,0.42,Brunswick,New York,1488.0,234900.0
for_sale,2.0,1.0,0.68,Groveland,Massachusetts,1522.0,375000.0
for_sale,4.0,2.0,0.1,College Point,New York,1012.0,788000.0
for_sale,5.0,1.0,5.0,Stetson,Maine,2600.0,150000.0
for_sale,5.0,4.0,3.0,Guilderland,New York,4471.0,499000.0
for_sale,5.0,4.0,1.41,Saratoga Springs,New York,3121.0,724900.0
for_sale,3.0,1.0,0.11,Woonsocket,Rhode Island,924.0,239999.0
