status,bed,bath,acre_lot,city,state,house_size,price
for_sale,3.0,2.0,0.38,Exeter,New Hampshire,2342.0,409900.0
for_sale,4.0,4.0,0.26,Rockville Centre,New York,3000.0,1799000.0
for_sale,3.0,2.0,1.01,Millville,New Jersey,1320.0,269900.0
for_sale,4.0,2.0,3.15,Prattsville,New York,2820.0,499000.0
for_sale,3.0,2.0,0.19,Massena,New York,2376.0,98900.0
for_sale,3.0,3.0,0.65,Scarborough,Maine,2309.0,499000.0
for_sale,3.0,1.0,0.18,Union Beach,New Jersey,1050.0,375000.0
for_sale,1.0,1.0,1.2,Schenectady,New York,520.0,169900.0
for_sale,10.0,10.0,0.06,New York City,New York,7500.0,4500000.0
for_sale,3.0,2.0,0.73,Hartford,New York,2420.0,170000.0
for_sale,4.0,3.0,1.77,North Andover,Massachusetts,2744.0,849900.0
for_sale,4.0,3.0,0.38,Wappingers Falls,New York,2234.0,439000.0
for_sale,3.0,2.0,0.69,Simsbury,Connecticut,1520.0,259900.0
for_sale,5.0,3.0,1.1,Duanesburg,New York,2968.0,260000.0
for_sale,2.0,2.0,9.73,Gilboa,New York,1080.0,249900.0
for_sale,8.0,3.0,0.09,Brooklyn,New York,3623.0,1600000.0
for_sale,5.0,4.0,1.5,Southington,Connecticut,2627.0,539900.0
for_sale,5.0,3.0,0.31,Winchester,Massachusetts,2272.0,1299000.0
for_sale,4.0,4.0,1.1,East Stroudsburg,Pennsylvania,9700.0,774900.0
for_sale,3.0,2.0,0.43,East Haven,Connecticut,1444.0,325000.0
for_sale,3.0,2.0,13.92,Wingdale,New York,4160.0,775000.0
for_sale,3.0,4.0,1.01,Trumbull,Connecticut,2000.0,849000.0
for_sale,3.0,2.0,0.05,New York,New York,1200.0,515000.0
for_sale,3.0,2.0,0.44,Coxsackie,New York,1344.0,199000.0
for_sale,2.0,3.0,15.2,Concord,New Hampshire,1650.0,344900.0
for_sale,4.0,3.0,0.22,Galloway Township,New Jersey,2483.0,325000.0
for_sale,5.0,4.0,0.5,Newtown Square,Pennsylvania,3633.0,1199736.0
for_sale,5.0,2.0,0.17,New Britain,Connecticut,2328.0,259900.0
for_sale,5.0,4.0,3.87,Acton,Massachusetts,4805.0,2275000.0
for_sale,6.0,3.0,0.25,Anasco,Puerto Rico,1230.0,140000.0
for_sale,3.0,2.0,2.05,Clarksburg,Massachusetts,1215.0,259000.0
for_sale,4.0,2.0,0.05,Bronx,New York,1920.0,750000.0
for_sale,4.0,3.0,0.09,Woodhaven,New York,2170.0,1425000.0
for_sale,3.0,2.0,2.1,Summit,New York,1200.0,129900.0
for_sale,2.0,1.0,0.02,Brooklyn,New York,595.0,398000.0
for_sale,3.0,2.0,0.29,Plymouth,Massachusetts,1441.0,440000.0
for_sale,3.0,3.0,0.34,Coram,New York,1700.0,529500.0
for_sale,3.0,2.0,31.7,Kinderhook,New York,1488.0,750000.0
for_sale,3.0,3.0,0.46,Portsmouth,Rhode Island,2760.0,889900.0
for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,1320.0,99000.0
for_sale,3.0,2.0,0.21,Vestal,New York,1200.0,164900.0
for_sale,8.0,3.0,0.31,Middleboro,Massachusetts,3632.0,669995.0
for_sale,4.0,2.0,2.0,Castine,Maine,1500.0,259000.0
for_sale,4.0,2.0,1.92,Fremont Center,New York,1736.0,154900.0
for_sale,3.0,2.0,0.2,Cranston,Rhode Island,1146.0,260000.0
for_sale,3.0,1.0,0.06,Narragansett,Rhode Island,864.0,749900.0
for_sale,4.0,1.0,0.17,Somersworth,New Hampshire,1224.0,274000.0
for_sale,4.0,2.0,0.19,Hollis,New York,1440.0,880000.0
for_sale,4.0,2.0,0.12,Syracuse,New York,1544.0,105000.0
for_sale,3.0,2.0,0.31,Lynn,Massachusetts,1652.0,599900.0
for_sale,5.0,4.0,2.95,Egg Harbor Township,New Jersey,1720.0,449000.0
for_sale,2.0,2.0,0.02,Flushing,New York,1880.0,759000.0
for_sale,3.0,3.0,0.24,Baldwinsville,New York,2128.0,169900.0
for_sale,4.0,2.0,0.05,Yonkers,New York,1539.0,549000.0
for_sale,3.0,1.0,0.81,Syracuse,New York,960.0,54900.0
for_sale,1.0,1.0,0.02,Ridge,New York,679.0,205000.0
for_sale,2.0,1.0,1.38,Bridgeton,New Jersey,1214.0,125000.0
for_sale,3.0,2.0,0.22,Sicklerville,New Jersey,1747.0,279900.0
for_sale,3.0,2.0,0.27,Millville,New Jersey,1750.0,206000.0
for_sale,3.0,3.0,0.07,Burlington,New Jersey,1500.0,342490.0
for_sale,5.0,3.0,0.4,Fall River,Massachusetts,2896.0,799000.0
for_sale,4.0,4.0,2.5,Derry,New Hampshire,4031.0,750000.0
for_sale,1.0,2.0,0.03,Boston,Massachusetts,1404.0,1749000.0
for_sale,2.0,2.0,0.03,Boston,Massachusetts,1168.0,1299000.0
for_sale,6.0,3.0,0.11,Passaic,New Jersey,2600.0,699000.0
for_sale,3.0,2.0,0.23,Boston,Massachusetts,702.0,579000.0
for_sale,2.0,2.0,1.0,Medford,Massachusetts,1226.0,850000.0
for_sale,2.0,1.0,0.69,Columbia,Connecticut,1008.0,179900.0
for_sale,2.0,2.0,1.0,Medford,Massachusetts,1226.0,850000.0
for_sale,6.0,4.0,0.21,Bristol,Connecticut,5688.0,769000.0
for_sale,3.0,1.0,0.15,Syracuse,New York,1102.0,134900.0
for_sale,2.0,2.0,0.01,Spring Valley,New York,1424.0,239900.0
